Type,Region,Make,Gear_Type,Origin,Options,Engine_Size,Mileage,Price,Car_Age,IsVintage,IsBigEngine,log_Mileage
Land Cruiser,Riyadh,Toyota,Automatic,Saudi,Full,4.6,275000,125000,9,False,False,12.524530013005734
Elantra,Riyadh,Hyundai,Automatic,Other,Standard,1.6,83000,50000,4,False,False,11.326607934898927
K5,Jubail,Kia,Automatic,Saudi,Standard,2.0,61804,1630,1,False,False,11.031739546321923
Land Cruiser,Al-Ahsa,Toyota,Automatic,Saudi,Full,4.6,134000,170000,3,False,False,11.80560254159177
Flex,Dammam,Ford,Automatic,Saudi,Semi Full,3.5,277000,30000,10,False,False,12.531776395271262
Traverse,Riyadh,Chevrolet,Automatic,Other,Standard,3.6,320000,23000,11,False,False,12.676079399771027
Accent,Riyadh,Hyundai,Automatic,Saudi,Standard,1.4,104681,36500,4,False,False,11.558682462307956
Land Cruiser,Riyadh,Toyota,Automatic,Saudi,Semi Full,5.7,170000,150000,7,False,False,12.04355959836804
Elantra,Riyadh,Hyundai,Automatic,Saudi,Semi Full,2.0,237356,42000,5,False,False,12.377320615855508
Sonata,Aseer,Hyundai,Automatic,Saudi,Standard,2.4,200000,1342,4,False,False,12.206077645517674
Land Cruiser,Jeddah,Toyota,Automatic,Saudi,Full,5.7,311000,115000,10,False,False,12.647551406590285
Flex,Dammam,Ford,Automatic,Saudi,Semi Full,3.5,180000,47000,8,False,False,12.100717685412471
Land Cruiser,Riyadh,Toyota,Automatic,Saudi,Standard,4.7,345417,135000,7,False,False,12.752510556828458
Furniture,Aseer,Toyota,Manual,Saudi,Full,2.7,450000,38000,12,False,False,13.017005083966255
5008,Riyadh,Peugeot,Automatic,Saudi,Standard,1.6,12000,27000,10,False,False,9.392745258631441
Avalon,Riyadh,Toyota,Automatic,Gulf Arabic,Full,3.5,100000,87000,7,False,False,11.51293546492023
Maxima,Jeddah,Nissan,Automatic,Saudi,Semi Full,3.5,56000,78000,5,False,False,10.933124826700707
Hilux,Aseer,Toyota,Manual,Saudi,Semi Full,2.7,20000,115000,4,False,False,9.90353755128617
Prado,Jeddah,Toyota,Automatic,Saudi,Full,4.0,8000,174000,2,False,False,8.987321812850125
Land Cruiser Pickup,Qassim,Toyota,Manual,Gulf Arabic,Semi Full,4.0,232,65000,7,False,False,5.4510384535657
Sunny,Riyadh,Nissan,Automatic,Saudi,Standard,1.5,52000,31000,4,False,False,10.859018228147887
Yaris,Jeddah,Toyota,Automatic,Saudi,Standard,1.5,68000,35000,4,False,False,11.127277689932466
Silverado,Dammam,Chevrolet,Automatic,Saudi,Semi Full,8.0,97000,83000,4,False,True,11.48247656671073
Carnival,Dammam,Kia,Automatic,Other,Semi Full,3.3,85000,64000,6,False,False,11.350418300109132
Furniture,Riyadh,Toyota,Automatic,Saudi,Full,4.0,317000,43000,12,False,False,12.666660207428574
Cherokee,Taef,Jeep,Automatic,Saudi,Full,2.4,180000,2122,7,False,False,12.100717685412471
Grand Marquis,Jeddah,Mercury,Automatic,Other,Full,4.0,362000,19000,14,False,False,12.799402253235032
The 7,Jeddah,BMW,Automatic,Saudi,Full,2.0,115,65000,11,False,False,4.7535901911063645
Caprice,Riyadh,Chevrolet,Automatic,Gulf Arabic,Semi Full,6.0,300,15000,15,False,False,5.707110264748875
3,Jeddah,Mazda,Automatic,Saudi,Standard,1.6,105000,38000,4,False,False,11.561725152903833
X7,Riyadh,Geely,Automatic,Saudi,Full,2.4,65000,45000,5,False,False,11.082157933374816
300,Riyadh,Chrysler,Automatic,Gulf Arabic,Full,3.5,18000,86000,6,False,False,9.798182590890704
Pajero,Riyadh,Mitsubishi,Automatic,Gulf Arabic,Full,3.8,205000,60000,6,False,False,12.230770136157428
E,Dammam,Mercedes,Automatic,Gulf Arabic,Full,3.0,86000,245000,4,False,False,11.362114203075018
CRV,Dammam,Honda,Automatic,Saudi,Semi Full,2.4,215000,50000,8,False,False,12.278397958261774
Corolla,Riyadh,Toyota,Automatic,Saudi,Standard,1.6,28000,44000,5,False,False,10.239995502805316
C,Jeddah,Mercedes,Automatic,Other,Full,2.0,70000,177000,4,False,False,11.156264806643742
Symbol,Riyadh,Renault,Automatic,Saudi,Standard,1.6,46505,26000,2,False,False,10.747336615509566
Pathfinder,Hail,Nissan,Automatic,Saudi,Semi Full,3.5,400000,22500,12,False,False,12.899222326086994
Corolla,Dammam,Toyota,Manual,Saudi,Standard,1.6,83000,38500,6,False,False,11.326607934898927
Carnival,Jeddah,Kia,Automatic,Saudi,Standard,3.3,200,106000,2,False,False,5.303304908059076
Royal,Riyadh,Genesis,Automatic,Saudi,Full,3.8,194000,85000,7,False,False,12.175618592671356
CX9,Riyadh,Mazda,Automatic,Saudi,Semi Full,3.7,289903,51500,8,False,False,12.577305112675889
Prado,Riyadh,Toyota,Automatic,Saudi,Semi Full,2.7,175000,108000,5,False,False,12.07254696717504
Attrage,Al-Medina,Mitsubishi,Automatic,Saudi,Standard,1.2,68000,26500,4,False,False,11.127277689932466
Land Cruiser,Riyadh,Toyota,Automatic,Gulf Arabic,Full,5.7,143203,156500,7,False,False,11.872025466079458
Elantra,Jubail,Hyundai,Automatic,Saudi,Full,2.0,39000,65000,3,False,False,10.571342565808699
Sunny,Dammam,Nissan,Automatic,Saudi,Standard,1.5,60700,33000,3,False,False,11.013715451376466
Land Cruiser Pickup,Riyadh,Toyota,Manual,Saudi,Full,4.0,7456,146500,1,False,False,8.916908467543795
Furniture,Riyadh,Toyota,Automatic,Saudi,Semi Full,4.0,205000,61000,7,False,False,12.230770136157428
Mustang,Dammam,Ford,Automatic,Other,Full,5.0,92000,129000,6,False,False,11.429554725537322
Hiace,Riyadh,Toyota,Manual,Gulf Arabic,Semi Full,2.7,200000,47000,7,False,False,12.206077645517674
Yukon,Al-Ahsa,GMC,Automatic,Saudi,Standard,5.3,523000,45000,13,False,False,13.167338655091122
Cerato,Dammam,Kia,Automatic,Saudi,Standard,1.6,57000,39500,4,False,False,10.950824090522445
Taurus,Al-Baha,Ford,Automatic,Unknown,Standard,3.5,88000,78000,4,False,False,11.385103457032141
Hilux,Abha,Toyota,Manual,Saudi,Semi Full,2.7,375,19000,23,False,False,5.929589143389895
Optra,Dammam,Chevrolet,Manual,Saudi,Semi Full,2.0,290000,7500,13,False,False,12.577639650232573
Accord,Jeddah,Honda,Automatic,Gulf Arabic,Full,1.4,250000,17000,17,False,False,12.429220196836383
Corolla,Jeddah,Toyota,Automatic,Saudi,Semi Full,1.4,283971,25000,11,False,False,12.55663092073358
Sonata,Taef,Hyundai,Automatic,Saudi,Semi Full,2.5,14000,1430,2,False,False,9.546884034617925
S,Dammam,Mercedes,Automatic,Gulf Arabic,Full,3.0,96500,220000,7,False,False,11.477308649967686
Pajero,Aseer,Mitsubishi,Automatic,Gulf Arabic,Full,3.8,132000,63000,6,False,False,11.790564777297387
S,Jeddah,Mercedes,Automatic,Saudi,Full,3.0,53000,290000,5,False,False,10.87806606028079
Escalade,Riyadh,Cadillac,Automatic,Saudi,Full,6.2,58678,261500,3,False,False,10.97983719053025
LX,Aseer,Lexus,Automatic,Saudi,Full,5.7,248,200000,7,False,False,5.517452896464707
Senta fe,Hafar Al-Batin,Hyundai,Automatic,Saudi,Full,3.3,337946,45000,7,False,False,12.730644357436281
ES,Riyadh,Lexus,Automatic,Gulf Arabic,Semi Full,3.5,104000,105000,7,False,False,11.552155793461898
Cruze,Riyadh,Chevrolet,Automatic,Saudi,Standard,1.8,154000,25000,6,False,False,11.944714374881176
Armada,Jeddah,Nissan,Automatic,Saudi,Full,5.6,266000,25000,16,False,False,12.491255347155265
Land Cruiser,Jeddah,Toyota,Automatic,Saudi,Full,5.7,142000,245000,4,False,False,11.863589378812122
A8,Dammam,Audi,Automatic,Saudi,Full,3.0,41000,325000,3,False,False,10.62135173563291
LX,Riyadh,Lexus,Automatic,Gulf Arabic,Full,5.7,293000,122000,13,False,False,12.587931300962664
C300,Riyadh,Chrysler,Automatic,Saudi,Full,5.7,241000,41000,9,False,False,12.392556361841777
Accent,Riyadh,Hyundai,Automatic,Saudi,Semi Full,1.6,114482,30000,5,False,False,11.64818161933771
Furniture,Riyadh,Toyota,Automatic,Saudi,Standard,4.0,21373,132000,2,False,False,9.969930509084842
Elantra,Jeddah,Hyundai,Automatic,Saudi,Full,2.0,140000,47000,5,False,False,11.849404844423074
Sunny,Riyadh,Nissan,Automatic,Saudi,Standard,1.5,85093,29500,3,False,False,11.351511806787954
Yukon,Jazan,GMC,Automatic,Saudi,Semi Full,5.3,307216,30000,11,False,False,12.6353096172662
Duster,Riyadh,Renault,Automatic,Saudi,Standard,2.0,117719,29500,4,False,False,11.676064202347408
Civic,Jeddah,Honda,Automatic,Saudi,Semi Full,1.6,91000,45000,4,False,False,11.418625774449598
Malibu,Makkah,Chevrolet,Automatic,Gulf Arabic,Standard,2.5,168000,22000,9,False,False,12.031725210748633
Furniture,Jeddah,Toyota,Automatic,Saudi,Full,2.7,182000,68500,9,False,False,12.111767460549332
Patrol,Dammam,Nissan,Manual,Saudi,Standard,4.6,357000,27000,30,True,False,12.785493861878301
Corolla,Jeddah,Toyota,Automatic,Saudi,Standard,1.6,19190,55000,4,False,False,9.862196698118247
Taurus,Dammam,Ford,Automatic,Other,Full,3.5,110000,75000,6,False,False,11.608244735642321
CX9,Dammam,Mazda,Automatic,Saudi,Full,2.5,91000,75000,6,False,False,11.418625774449598
Patrol,Qassim,Nissan,Automatic,Saudi,Semi Full,5.6,145000,128000,6,False,False,11.884495917930655
Datsun,Al-Ahsa,Nissan,Manual,Gulf Arabic,Standard,1.7,273778,32000,9,False,False,12.520076490575077
Accent,Dammam,Hyundai,Automatic,Saudi,Standard,1.4,54000,42000,3,False,False,10.896757843893464
Malibu,Riyadh,Chevrolet,Automatic,Gulf Arabic,Full,2.0,62000,69000,5,False,False,11.034905792929415
Yaris,Riyadh,Toyota,Automatic,Saudi,Full,1.5,203429,29000,7,False,False,12.223077244345998
Land Cruiser,Al-Medina,Toyota,Automatic,Saudi,Semi Full,4.8,247000,55000,16,False,False,12.417147664184915
Accent,Dammam,Hyundai,Automatic,Saudi,Standard,1.4,127000,29000,4,False,False,11.751950239425476
Malibu,Riyadh,Chevrolet,Automatic,Saudi,Full,2.4,280000,35000,8,False,False,12.54254845357358
Cerato,Jeddah,Kia,Automatic,Saudi,Full,1.6,77500,42000,5,False,False,11.258046118484
RX,Jeddah,Lexus,Automatic,Gulf Arabic,Full,3.5,56000,203000,3,False,False,10.933124826700707
C300,Riyadh,Chrysler,Automatic,Saudi,Full,5.7,103000,114000,4,False,False,11.542493975902508
ES,Riyadh,Lexus,Automatic,Other,Semi Full,3.5,96906,116000,5,False,False,11.4815070346918
Range Rover,Riyadh,Land Rover,Automatic,Saudi,Full,3.0,48000,103000,9,False,False,10.778977123006351
Traverse,Dammam,Chevrolet,Automatic,Other,Full,3.5,154000,85000,6,False,False,11.944714374881176
Cerato,Dammam,Kia,Automatic,Saudi,Standard,1.6,74000,36000,6,False,False,11.211833885608513
S300,Dammam,Chrysler,Automatic,Other,Semi Full,3.6,109000,74000,7,False,False,11.599112335481124
ES,Dammam,Lexus,Automatic,Other,Full,3.5,87000,119000,6,False,False,11.373674891823535
Explorer,Riyadh,Ford,Automatic,Saudi,Semi Full,4.0,400000,9000,18,False,False,12.899222326086994
RX5,Taef,MG,Automatic,Gulf Arabic,Full,2.0,42000,1310,3,False,False,10.645448706505872
Hilux,Dammam,Toyota,Manual,Gulf Arabic,Standard,2.7,172632,63000,6,False,False,12.058923232867322
Furniture,Jeddah,Toyota,Automatic,Saudi,Standard,1.7,147000,65000,7,False,False,11.898194668458823
Accord,Riyadh,Honda,Automatic,Saudi,Semi Full,2.4,59000,72000,8,False,False,10.985309671896763
Land Cruiser Pickup,Riyadh,Toyota,Manual,Saudi,Semi Full,4.0,243000,95000,6,False,False,12.400820837540556
Passat,Jeddah,Volkswagen,Automatic,Saudi,Standard,2.5,160000,35000,9,False,False,11.982935344196433
Corolla,Dammam,Toyota,Automatic,Saudi,Standard,1.6,86782,46000,5,False,False,11.371166028932267
S,Riyadh,Mercedes,Automatic,Gulf Arabic,Semi Full,3.5,80000,355000,3,False,False,11.289794413577894
Altima,Riyadh,Nissan,Automatic,Saudi,Full,2.5,135988,49500,5,False,False,11.820329279094095
FJ,Riyadh,Toyota,Automatic,Gulf Arabic,Full,4.9,115,110000,6,False,False,4.7535901911063645
Traverse,Besha,Chevrolet,Automatic,Other,Standard,3.6,100000,20000,11,False,False,11.51293546492023
Sonata,Jeddah,Hyundai,Automatic,Saudi,Standard,2.5,100,72910,2,False,False,4.61512051684126
LX,Jeddah,Lexus,Automatic,Saudi,Full,5.7,90000,350000,4,False,False,11.407576060361786
HRV,Riyadh,Honda,Automatic,Saudi,Standard,1.8,6018,62000,1,False,False,8.70267641154777
Taurus,Riyadh,Ford,Automatic,Saudi,Standard,3.5,237000,25000,10,False,False,12.37581963951765
Pajero,Dammam,Mitsubishi,Automatic,Gulf Arabic,Full,3.8,5000,109000,4,False,False,8.517393171418904
Kona,Riyadh,Hyundai,Automatic,Saudi,Semi Full,2.0,30271,70000,2,False,False,10.317978471851605
Expedition,Al-Jouf,Ford,Automatic,Saudi,Full,5.4,400000,4000,19,False,False,12.899222326086994
Cadenza,Riyadh,Kia,Automatic,Saudi,Standard,3.5,128000,52000,4,False,False,11.759793355371237
Other,Riyadh,Ford,Manual,Saudi,Standard,1.0,300,22000,59,True,False,5.707110264748875
Camry,Riyadh,Toyota,Automatic,Saudi,Standard,2.4,120000,62000,5,False,False,11.695255355062795
LX,Riyadh,Lexus,Automatic,Gulf Arabic,Full,5.7,80897,350000,5,False,False,11.300944380862129
Cerato,Riyadh,Kia,Automatic,Gulf Arabic,Standard,1.6,118000,34000,6,False,False,11.678448377988165
Accent,Riyadh,Hyundai,Automatic,Saudi,Standard,1.4,55893,40500,4,False,False,10.931212318856488
Yaris,Jeddah,Toyota,Automatic,Saudi,Standard,1.5,134946,37500,4,False,False,11.812637387743326
RX5,Riyadh,MG,Automatic,Saudi,Full,3.1,49000,1325,3,False,False,10.799595985047786
Expedition,Al-Ahsa,Ford,Automatic,Saudi,Semi Full,5.4,142000,77000,7,False,False,11.863589378812122
Prado,Jeddah,Toyota,Automatic,Saudi,Full,4.0,121000,109000,8,False,False,11.703554089007538
Corolla,Khobar,Toyota,Automatic,Saudi,Standard,1.6,312000,32000,7,False,False,12.650761671914688
Odyssey,Dammam,Honda,Automatic,Saudi,Standard,3.5,152000,45000,7,False,False,11.931642378754141
Elantra,Jubail,Hyundai,Automatic,Saudi,Semi Full,2.0,200,1300,4,False,False,5.303304908059076
Yukon,Al-Medina,GMC,Automatic,Saudi,Semi Full,5.5,145000,100000,6,False,False,11.884495917930655
Kona,Al-Medina,Hyundai,Automatic,Saudi,Standard,2.0,6400,1156,2,False,False,8.764209507142004
Accent,Dammam,Hyundai,Automatic,Saudi,Standard,1.4,63012,32000,4,False,False,11.05109633329295
Accent,Dammam,Hyundai,Automatic,Saudi,Standard,1.4,71000,27500,5,False,False,11.170449240431308
Camaro,Dammam,Chevrolet,Automatic,Other,Full,3.6,118000,113000,5,False,False,11.678448377988165
Sylvian Bus,Riyadh,Nissan,Manual,Saudi,Standard,2.5,37000,42000,20,False,False,10.518700218288165
CLA,Riyadh,Mercedes,Automatic,Saudi,Semi Full,2.0,80273,126500,5,False,False,11.293201061701675
Grand Cherokee,Riyadh,Jeep,Automatic,Other,Full,8.0,210000,47000,10,False,True,12.25486757159303
SEL,Riyadh,Mercedes,Automatic,Other,Full,3.0,186000,55000,33,True,False,12.133507329024972
Hilux,Al-Medina,Toyota,Manual,Saudi,Full,2.7,71000,62000,4,False,False,11.170449240431308
Sunny,Riyadh,Nissan,Automatic,Saudi,Standard,1.5,106007,26800,3,False,False,11.571269841944472
LS,Riyadh,Lexus,Automatic,Gulf Arabic,Full,3.5,32000,290000,4,False,False,10.373522431293592
Expedition,Dammam,Ford,Automatic,Saudi,Full,3.6,265000,115000,6,False,False,12.487488878546145
Accent,Dammam,Hyundai,Automatic,Saudi,Standard,1.4,181000,29000,5,False,False,12.10625783509458
Tahoe,Riyadh,Chevrolet,Automatic,Saudi,Semi Full,5.3,105286,136000,6,False,False,11.564445233710527
Explorer,Riyadh,Ford,Automatic,Gulf Arabic,Full,3.5,93000,95000,6,False,False,11.440365524765756
Azera,Riyadh,Hyundai,Automatic,Saudi,Semi Full,3.5,74000,77000,4,False,False,11.211833885608513
Pajero,Dammam,Mitsubishi,Automatic,Saudi,Full,3.5,190000,58000,6,False,False,12.154784614286667
Charger,Riyadh,Dodge,Automatic,Saudi,Standard,1.0,151000,69000,6,False,False,11.92504173829169
Mustang,Dammam,Ford,Manual,Other,Full,4.6,170,42000,12,False,False,5.14166355650266
Expedition,Jeddah,Ford,Automatic,Saudi,Semi Full,3.5,452000,40000,10,False,False,13.021439671201302
Tahoe,Aseer,Chevrolet,Automatic,Other,Full,3.9,300,29000,14,False,False,5.707110264748875
Corolla,Riyadh,Toyota,Automatic,Saudi,Standard,1.6,52443,56500,3,False,False,10.867501212619292
Malibu,Riyadh,Chevrolet,Automatic,Saudi,Full,2.5,121000,17000,7,False,False,11.703554089007538
Azera,Riyadh,Hyundai,Automatic,Saudi,Semi Full,3.0,222306,38000,7,False,False,12.311814588435379
Hilux,Najran,Toyota,Manual,Saudi,Full,2.7,119000,69000,5,False,False,11.686887175419702
Blazer,Khobar,Chevrolet,Automatic,Gulf Arabic,Semi Full,3.6,115000,63000,5,False,False,11.652696102959753
Taurus,Dammam,Ford,Automatic,Saudi,Standard,2.0,152000,55000,8,False,False,11.931642378754141
IS,Al-Ahsa,Lexus,Automatic,Other,Full,3.5,165000,45000,12,False,False,12.013706813470414
Genesis,Riyadh,Hyundai,Automatic,Saudi,Standard,3.8,237000,77000,6,False,False,12.37581963951765
Range Rover,Riyadh,Land Rover,Automatic,Gulf Arabic,Full,5.0,90000,250000,5,False,False,11.407576060361786
Cadenza,Riyadh,Kia,Automatic,Saudi,Standard,3.3,122000,50000,6,False,False,11.711784520403112
Land Cruiser,Dammam,Toyota,Automatic,Gulf Arabic,Full,4.5,213000,138000,8,False,False,12.269052139516223
Soul,Riyadh,Kia,Automatic,Saudi,Semi Full,1.6,157000,30000,8,False,False,11.964007453736912
Furniture,Riyadh,Toyota,Manual,Saudi,Full,4.0,70000,79000,7,False,False,11.156264806643742
Ciocca,Riyadh,Toyota,Automatic,Saudi,Full,5.7,343000,60000,13,False,False,12.745488641595722
Expedition,Al-Medina,Ford,Automatic,Saudi,Semi Full,1.5,170000,85000,6,False,False,12.04355959836804
F150,Dammam,Ford,Automatic,Saudi,Semi Full,5.4,13000,108000,3,False,False,9.472781556562168
Taurus,Riyadh,Ford,Automatic,Saudi,Full,3.5,180000,60000,7,False,False,12.100717685412471
Traverse,Riyadh,Chevrolet,Automatic,Saudi,Standard,3.6,308400,45000,5,False,False,12.639156163208208
H1,Riyadh,Hyundai,Automatic,Saudi,Semi Full,2.4,318000,26000,9,False,False,12.669809806411457
IS,Dammam,Lexus,Automatic,Gulf Arabic,Full,3.0,10000,197000,2,False,False,9.210440366976517
Yukon,Dammam,GMC,Automatic,Saudi,Standard,5.3,156000,47000,11,False,False,11.957617696467539
S,Tabouk,Mercedes,Automatic,Gulf Arabic,Full,3.0,440000,16000,19,False,False,12.994532278619134
Sonata,Riyadh,Hyundai,Automatic,Saudi,Standard,2.4,113057,62500,3,False,False,11.635656240350546
Sonata,Riyadh,Hyundai,Automatic,Saudi,Semi Full,2.4,96460,49000,6,False,False,11.476894060560726
Sportage,Riyadh,Kia,Automatic,Saudi,Full,2.4,125000,65000,5,False,False,11.736077016252437
Accent,Qassim,Hyundai,Manual,Saudi,Standard,1.6,250000,4000,14,False,False,12.429220196836383
Camry,Najran,Toyota,Manual,Saudi,Full,1.6,360000,22000,17,False,False,12.793862088206213
S,Riyadh,Mercedes,Automatic,Saudi,Full,3.0,67000,235000,6,False,False,11.112462823634855
S,Dammam,Mercedes,Automatic,Other,Full,4.0,315000,42000,15,False,False,12.660331092405906
Expedition,Riyadh,Ford,Automatic,Saudi,Semi Full,5.4,160000,85000,6,False,False,11.982935344196433
ES,Jeddah,Lexus,Automatic,Other,Full,3.5,196000,25000,15,False,False,12.185875040240456
Land Cruiser,Riyadh,Toyota,Automatic,Saudi,Full,4.6,3549,286500,1,False,False,8.174702882469461
E,Riyadh,Mercedes,Automatic,Other,Standard,2.0,28000,185000,3,False,False,10.239995502805316
S,Riyadh,Mercedes,Automatic,Gulf Arabic,Full,3.0,6000,470000,3,False,False,8.699681400989514
D-MAX,Dammam,Isuzu,Manual,Saudi,Standard,2.5,570000,27000,15,False,False,13.25339339419516
Accent,Riyadh,Hyundai,Automatic,Saudi,Standard,1.4,22550,41500,2,False,False,10.023534689845578
Corolla,Riyadh,Toyota,Automatic,Saudi,Standard,1.6,76294,45500,6,False,False,11.242362684325837
A,Jeddah,Mercedes,Automatic,Saudi,Semi Full,4.0,250,179000,1,False,False,5.5254529391317835
Impala,Riyadh,Chevrolet,Automatic,Saudi,Semi Full,3.6,181000,60000,8,False,False,12.10625783509458
Touareg,Jeddah,Volkswagen,Automatic,Other,Semi Full,4.0,290000,12000,16,False,False,12.577639650232573
Suburban,Riyadh,Chevrolet,Automatic,Gulf Arabic,Full,5.3,48000,163000,4,False,False,10.778977123006351
LX,Riyadh,Lexus,Automatic,Gulf Arabic,Full,5.7,105,425000,2,False,False,4.663439094112067
Accent,Dammam,Hyundai,Automatic,Saudi,Standard,1.4,7000,42500,3,False,False,8.853808274977197
Carnival,Jazan,Kia,Automatic,Saudi,Full,3.3,21000,65000,6,False,False,9.952325334619427
Azera,Riyadh,Hyundai,Automatic,Saudi,Standard,3.0,74000,80000,3,False,False,11.211833885608513
Lumina,Khobar,Chevrolet,Automatic,Saudi,Standard,3.8,306000,9000,16,False,False,12.631343648903034
LX,Abha,Lexus,Automatic,Other,Full,4.8,225000,45000,17,False,False,12.323860125621126
Accent,Riyadh,Hyundai,Automatic,Saudi,Standard,1.4,124975,33000,4,False,False,11.73587699785008
GX,Riyadh,Lexus,Automatic,Saudi,Full,4.6,53189,179000,4,False,False,10.881625687736364
Sunny,Riyadh,Nissan,Automatic,Saudi,Standard,1.5,92904,25000,4,False,False,11.439332744666855
Dzire,Riyadh,Suzuki,Automatic,Gulf Arabic,Full,1.2,8500,33000,2,False,False,9.04793908261736
Land Cruiser,Riyadh,Toyota,Automatic,Gulf Arabic,Full,5.7,216000,151000,6,False,False,12.283038316285214
Victoria,Riyadh,Ford,Automatic,Saudi,Semi Full,1.0,4000,10000,23,False,False,8.294299608857235
Tucson,Riyadh,Hyundai,Automatic,Saudi,Full,2.0,251000,49000,7,False,False,12.433212202169729
Cerato,Dammam,Kia,Automatic,Gulf Arabic,Standard,1.6,141000,25000,7,False,False,11.856522261533737
Tahoe,Riyadh,Chevrolet,Automatic,Saudi,Semi Full,5.7,230000,38000,14,False,False,12.345838935721968
ES,Riyadh,Lexus,Automatic,Gulf Arabic,Semi Full,3.0,72000,108000,6,False,False,11.184435286790631
F150,Dammam,Ford,Automatic,Saudi,Semi Full,5.0,53000,140000,5,False,False,10.87806606028079
Hiace,Riyadh,Toyota,Manual,Saudi,Standard,2.7,184000,70000,6,False,False,12.122696471358964
Fluence,Riyadh,Renault,Automatic,Saudi,Semi Full,1.6,132000,23000,7,False,False,11.790564777297387
